id,name,category,persistence,biodegradability,toxicity,molecular_weight,has_aromatic,has_halogen,has_nitrogen,has_oxygen
IND_0708,Surfactant_8,Surfactant,0.5428367311120311,0.527546136831385,0.39427570366184606,130,True,False,True,False
IND_0709,Surfactant_9,Surfactant,0.5146687702218194,0.4334924548222807,0.4455805842874209,440,False,False,False,True
IND_0710,Surfactant_10,Surfactant,0.48408051004672165,0.6911203997939461,0.40232128849741056,553,False,True,True,True
IND_0711,Surfactant_11,Surfactant,0.5590247854930382,0.3428439963571035,0.427865740714588,705,False,True,False,True
IND_0712,Surfactant_12,Surfactant,0.41892987351023986,0.12803953726600747,0.41543835375450605,260,False,False,True,False
IND_0713,Surfactant_13,Surfactant,0.6324720256042289,0.4692463010898113,0.3716900164825451,271,False,True,False,True
IND_0714,Surfactant_14,Surfactant,0.45117377065947506,0.642110409923776,0.32920267710968654,424,False,True,True,False
IND_0715,Surfactant_15,Surfactant,0.5313412168369411,0.6227841168017584,0.3760020521731865,573,True,True,False,True
IND_0716,Surfactant_16,Surfactant,0.376499970710488,0.5774705254609032,0.40232574852376307,497,True,False,True,True
IND_0717,Surfactant_17,Surfactant,0.4318332454806242,0.6290216476368475,0.40963677484833455,172,False,False,True,False
IND_0718,Surfactant_18,Surfactant,0.4209378500243244,0.49197308700863285,0.5745587774595067,695,True,True,True,False
IND_0719,Surfactant_19,Surfactant,0.4295573817978549,0.5595310805692247,0.2280884044250151,106,False,False,True,True
IND_0720,Surfactant_20,Surfactant,0.4687399292712401,0.5608424326562428,0.3931125561911157,327,False,False,False,False
IND_0721,Surfactant_21,Surfactant,0.4600046136366129,0.5218229500362096,0.2590441987650912,202,False,False,False,True
IND_0722,Surfactant_22,Surfactant,0.5881016952242163,0.5368814740049564,0.3702697098112349,733,False,False,False,False
IND_0723,Surfactant_23,Surfactant,0.3100175205236364,0.5137371151754595,0.5888094577031016,286,True,False,False,True
IND_0724,Surfactant_24,Surfactant,0.5669764067631738,0.6042527000708925,0.2576396287468175,566,False,False,False,True
IND_0725,Surfactant_25,Surfactant,0.5341555030007304,0.6213151047702838,0.33089897539612717,626,False,False,True,True
IND_0726,Surfactant_26,Surfactant,0.5408554935780387,0.4761818649781927,0.2941724054148239,265,True,True,False,True
IND_0727,Surfactant_27,Surfactant,0.4325789480777961,0.5575233144115307,0.08502195323510664,582,False,True,False,True
IND_0728,Surfactant_28,Surfactant,0.8058811650461266,0.7424431442564721,0.40721202326876815,120,True,True,True,True
IND_0729,Surfactant_29,Surfactant,0.5658766300473761,0.5389626297962101,0.39038770780314164,732,True,False,False,False
IND_0730,Surfactant_30,Surfactant,0.4156254734401257,0.43589116736444883,0.41810931563500836,654,False,True,False,True
IND_0731,Surfactant_31,Surfactant,0.27859903922798024,0.5942709356198363,0.4074864875656199,579,False,True,False,True
IND_0732,Surfactant_32,Surfactant,0.7154130138012729,0.4182343717916511,0.5161391228830245,361,False,False,False,False
IND_0733,Surfactant_33,Surfactant,0.3853416203274567,0.5443197225387357,0.4145256339856821,773,True,False,True,True
IND_0734,Surfactant_34,Surfactant,0.5595898004659912,0.26172844209175805,0.3789314926628104,379,True,True,True,False
IND_0735,Surfactant_35,Surfactant,0.5181851850118963,0.29103312724081687,0.3647375727146357,392,True,True,False,True
IND_0736,Surfactant_36,Surfactant,0.5047829049901967,0.53214123654396,0.3011758035248981,585,True,True,False,True
IND_0737,Surfactant_37,Surfactant,0.5135189226500775,0.602790613026362,0.34942267032330726,694,True,True,True,True
IND_0738,Surfactant_38,Surfactant,0.3642749150844938,0.6996479398572168,0.4366291751837624,403,False,False,False,False
IND_0739,Surfactant_39,Surfactant,0.5145034254831677,0.39574499034085936,0.36125363145056727,638,False,False,True,True
IND_0740,Surfactant_40,Surfactant,0.5713399768099469,0.6163457680266916,0.4565622988993275,493,False,False,False,True
IND_0741,Surfactant_41,Surfactant,0.45375559992189146,0.6057040796832893,0.5437351026570854,448,True,False,True,False
IND_0742,Surfactant_42,Surfactant,0.649365749218209,0.622853156194498,0.35158747616543706,335,True,True,True,False
IND_0743,Surfactant_43,Surfactant,0.37925997051018423,0.24779548062682372,0.297694930832917,236,False,False,True,True
IND_0744,Surfactant_44,Surfactant,0.5087457839565049,0.4213174736646268,0.3717146506171998,251,False,False,True,False
IND_0745,Surfactant_45,Surfactant,0.372419197311278,0.5497559474289606,0.4203558047422745,447,False,False,True,True
IND_0746,Surfactant_46,Surfactant,0.8412736875830816,0.7451630962218787,0.4348295878800439,108,False,False,True,True
IND_0747,Surfactant_47,Surfactant,0.5299914831515827,0.43262203702807717,0.2885033450829018,375,False,False,False,True
IND_0748,Surfactant_48,Surfactant,0.665446667204008,0.394705431199628,0.11145405689795329,788,False,True,True,True
IND_0749,Surfactant_49,Surfactant,0.5969643427282486,0.39823212823633897,0.34914883815727565,352,False,False,True,True
IND_0750,Surfactant_50,Surfactant,0.44559030699393753,0.4626382535464763,0.5473364120141616,179,True,False,True,False
NAT_0751,Terpene_1,Terpene,0.2712395265819197,0.949093682720173,0.15882064070400745,553,True,False,False,True
NAT_0752,Terpene_2,Terpene,0.29321337689268995,0.781407551905123,0.0,292,False,False,True,True
NAT_0753,Terpene_3,Terpene,0.17855823262224352,0.8456238797367315,0.2611295766910263,352,False,False,True,True
NAT_0754,Terpene_4,Terpene,0.396594308547224,0.8232486618419368,0.19014965331427325,355,True,False,True,True
NAT_0755,Terpene_5,Terpene,0.32555177566413745,0.8004340865049523,0.17421949800691044,285,False,False,True,True
NAT_0756,Terpene_6,Terpene,0.2478998060992799,0.5925513648983689,0.09779651359957296,561,True,False,True,True
NAT_0757,Terpene_7,Terpene,0.3105339044829396,0.8302358693016912,0.05659881874329917,237,True,False,False,True
NAT_0758,Terpene_8,Terpene,0.30206885078666174,0.7694811154519249,0.20469117944881396,272,False,False,True,True
NAT_0759,Terpene_9,Terpene,0.23464888006669593,0.8842706018698452,0.19334184829582884,448,False,False,True,True
NAT_0760,Terpene_10,Terpene,0.1239063563369141,0.9588294152054945,0.16512750441186885,593,True,False,True,True
NAT_0761,Terpene_11,Terpene,0.20064104844059638,0.8135924567218349,0.10844667863899475,245,True,False,True,False
NAT_0762,Terpene_12,Terpene,0.19307455062449197,0.689310959545036,0.29627962433706145,322,True,False,True,True
NAT_0763,Terpene_13,Terpene,0.36269547482561326,0.7722946899720909,0.1452064010151615,330,False,False,True,True
NAT_0764,Terpene_14,Terpene,0.17907854695168202,0.989603749515394,0.08758407925331808,244,True,False,True,True
NAT_0765,Terpene_15,Terpene,0.40287689914234803,0.8501685045168789,0.12483251425158823,389,True,False,True,True
NAT_0766,Terpene_16,Terpene,0.3078117735236016,0.8843863832178362,0.1925635686788347,522,True,False,False,False
NAT_0767,Terpene_17,Terpene,0.3645037855448997,0.7987586780474406,0.0,376,False,False,True,True
NAT_0768,Terpene_18,Terpene,0.11014769699354282,0.6936536632877661,0.0,315,False,False,False,True
NAT_0769,Terpene_19,Terpene,0.27262707478332393,0.7985729647050612,0.11495979575187881,222,False,False,False,True
NAT_0770,Terpene_20,Terpene,0.3097827174707923,0.8365495203091116,0.19929225435189046,230,True,True,False,True
NAT_0771,Terpene_21,Terpene,0.3632120947227811,0.7377252439998094,0.05751009107971934,276,True,False,False,True
NAT_0772,Terpene_22,Terpene,0.4058022388115813,0.7999046628746794,0.21074569306689517,562,True,False,False,True
NAT_0773,Terpene_23,Terpene,0.2130713013011356,0.7989132862965028,0.11373524794070361,217,True,False,False,True
NAT_0774,Terpene_24,Terpene,0.5918173555060092,0.6971475014320828,0.012449215435283809,405,False,False,False,True
NAT_0775,Terpene_25,Terpene,0.3234343238850299,0.8954429076585952,0.0,541,False,False,True,True
NAT_0776,Terpene_26,Terpene,0.4658170206694158,0.6698412017196669,0.0,366,False,False,True,False
NAT_0777,Terpene_27,Terpene,0.3460054341446444,0.8226505352115289,0.02125246951122453,543,True,False,True,True
NAT_0778,Terpene_28,Terpene,0.16056443333307668,0.5115845564237667,0.1084201008339372,312,True,False,False,True
NAT_0779,Terpene_29,Terpene,0.11534269521955826,0.7571345473083467,0.20294405559270406,293,False,False,False,True
NAT_0780,Terpene_30,Terpene,0.26631048732148616,0.7878871874055817,0.19074875862214719,540,True,False,True,True
NAT_0781,Terpene_31,Terpene,0.37243545112656795,0.8061156459935712,0.1760022942441034,385,True,False,True,True
NAT_0782,Terpene_32,Terpene,0.26058442288152023,0.8963451222285541,0.2739323140242075,278,True,False,False,True
NAT_0783,Terpene_33,Terpene,0.5935657902327778,0.6926671967777105,0.05711520743939266,403,False,False,True,True
NAT_0784,Terpene_34,Terpene,0.341583683628606,0.8203787553206809,0.23129150397161366,340,True,False,False,True
NAT_0785,Terpene_35,Terpene,0.22036733546704823,0.816781324467579,0.2581463723483328,458,True,False,False,True
NAT_0786,Terpene_36,Terpene,0.2690340187814311,0.8898418671627151,0.005139809481416235,502,True,False,False,True
NAT_0787,Terpene_37,Terpene,0.15130399189637345,0.6090990496442031,0.16329578326099892,526,False,False,False,True
NAT_0788,Terpene_38,Terpene,0.5557730919268994,0.6025329105412892,0.025092078334871745,347,True,False,False,True
NAT_0789,Terpene_39,Terpene,0.42960834490794353,0.753305772424618,0.1880450194105647,491,False,False,False,True
NAT_0790,Terpene_40,Terpene,0.16714553218836026,0.6664137595831388,0.17241365593144975,225,False,False,True,True
NAT_0791,Terpene_41,Terpene,0.30132413735276053,0.7624430539691529,0.0,241,False,False,False,True
NAT_0792,Terpene_42,Terpene,0.3717765409124823,0.8677208521350184,0.0,549,False,False,True,True
NAT_0793,Terpene_43,Terpene,0.14459240020304115,0.9455260493718481,0.20911490925355025,328,True,False,True,True
NAT_0794,Terpene_44,Terpene,0.2709262780195519,0.7791331628779534,0.06873315542676428,349,False,False,False,False
NAT_0795,Terpene_45,Terpene,0.1988196478991228,0.8810497499150267,0.34253915894170817,570,False,False,False,True
NAT_0796,Terpene_46,Terpene,0.21659151439788443,0.7739824650204407,0.03435700363858746,580,True,False,False,True
NAT_0797,Terpene_47,Terpene,0.2806294620195038,0.8540287944035696,0.12232809132553707,288,False,False,False,False
NAT_0798,Terpene_48,Terpene,0.18016078750479547,0.8728007847834027,0.1663428119321097,234,True,False,True,True
NAT_0799,Terpene_49,Terpene,0.13904790169190204,0.7302690849300973,0.0,270,False,True,False,False
NAT_0800,Terpene_50,Terpene,0.3536975696943741,0.7928658302709656,0.1851245781729411,580,False,False,False,True
NAT_0801,Alkaloid_1,Alkaloid,0.36528135048877375,0.7770802219987971,0.3946164504635654,506,False,False,False,True
NAT_0802,Alkaloid_2,Alkaloid,0.44278143951529036,0.6841429907653781,0.4513023699811993,494,True,False,False,True
NAT_0803,Alkaloid_3,Alkaloid,0.4194055066383755,0.8092422002294359,0.32649463945640705,539,False,False,False,True
NAT_0804,Alkaloid_4,Alkaloid,0.30682253290068306,0.6953738782733657,0.511410149222652,306,False,False,True,True
NAT_0805,Alkaloid_5,Alkaloid,0.4574517340617182,0.4813566774265433,0.5578191895055586,209,True,False,False,False
NAT_0806,Alkaloid_6,Alkaloid,0.45242002084094696,0.7156653556603739,0.45809220940563544,247,True,False,False,True
NAT_0807,Alkaloid_7,Alkaloid,0.44316316296375974,0.7739675468117834,0.7571995317494968,242,True,False,False,False
NAT_0808,Alkaloid_8,Alkaloid,0.17505675457992365,0.5933317296694136,0.504998603535668,200,True,False,False,True
NAT_0809,Alkaloid_9,Alkaloid,0.360001797217109,0.5969857734777171,0.3921781829883699,475,True,False,True,True
NAT_0810,Alkaloid_10,Alkaloid,0.437709022042678,0.49281204755967967,0.5177173232220105,358,True,False,True,False
NAT_0811,Alkaloid_11,Alkaloid,0.41028585779323345,0.714934191105988,0.3588943168933918,303,True,False,False,True
NAT_0812,Alkaloid_12,Alkaloid,0.4803154742614022,0.6431728213924459,0.5671829637733629,222,True,False,False,False
NAT_0813,Alkaloid_13,Alkaloid,0.3506747083476048,0.5394042752484608,0.41365846951821844,514,True,False,False,True
NAT_0814,Alkaloid_14,Alkaloid,0.5228137599286539,0.7878182414970304,0.4229673934782349,529,False,False,True,True
NAT_0815,Alkaloid_15,Alkaloid,0.3429685932213534,0.5820891785637151,0.5033902723682337,452,True,False,True,True
NAT_0816,Alkaloid_16,Alkaloid,0.280959226432551,0.599741641025595,0.4957151944404611,303,False,False,False,True
NAT_0817,Alkaloid_17,Alkaloid,0.26858292408951634,0.7793349323686058,0.5418572885991154,389,True,False,False,True
NAT_0818,Alkaloid_18,Alkaloid,0.43595359435178693,0.5764625092873114,0.652322670717884,335,True,False,False,True
NAT_0819,Alkaloid_19,Alkaloid,0.3823952503973049,0.7196556777699582,0.7014230474477988,203,True,False,True,True
NAT_0820,Alkaloid_20,Alkaloid,0.46374774719491046,0.684562646527607,0.41390884694066415,474,False,False,False,True
NAT_0821,Alkaloid_21,Alkaloid,0.5374307068970737,0.637335567867259,0.5791978940013158,341,True,False,True,True
NAT_0822,Alkaloid_22,Alkaloid,0.23446136123798356,0.6626631574996915,0.4499802182904004,450,True,False,False,True
NAT_0823,Alkaloid_23,Alkaloid,0.3929661550328129,0.6101633512072435,0.5300446059762777,258,True,False,True,True
NAT_0824,Alkaloid_24,Alkaloid,0.48242300256860693,0.7528774678358885,0.4883126871633787,214,True,False,True,True
NAT_0825,Alkaloid_25,Alkaloid,0.3728632804537251,0.8109977272197666,0.6867389901752533,448,True,False,True,True
NAT_0826,Alkaloid_26,Alkaloid,0.5008979199129904,0.7165403660299704,0.36179824313075626,527,False,False,False,True
NAT_0827,Alkaloid_27,Alkaloid,0.49919948265576364,0.6633512019921934,0.44397679074964896,330,False,False,True,True
NAT_0828,Alkaloid_28,Alkaloid,0.5119447371034386,0.6747924034090026,0.5672034945655442,310,False,False,False,True
NAT_0829,Alkaloid_29,Alkaloid,0.3077427727641296,0.8553958908912854,0.6000126723782502,574,False,False,False,True
NAT_0830,Alkaloid_30,Alkaloid,0.354177935937968,0.6143651481718796,0.4388366263305441,478,False,False,True,False
NAT_0831,Alkaloid_31,Alkaloid,0.37638077833835426,0.7342498466910413,0.41302219671949647,250,True,False,False,False
NAT_0832,Alkaloid_32,Alkaloid,0.5097208045564232,0.6971448015464318,0.5118679084067691,442,True,False,True,True
NAT_0833,Alkaloid_33,Alkaloid,0.5223948753146005,0.6802379532204034,0.46347590225101537,428,True,False,True,True
NAT_0834,Alkaloid_34,Alkaloid,0.2328830227505935,0.7229901608024564,0.4484943977009872,551,False,False,False,True
NAT_0835,Alkaloid_35,Alkaloid,0.4770768806435139,0.7048869183305153,0.31605984158132705,343,True,False,True,True
NAT_0836,Alkaloid_36,Alkaloid,0.08794559770562033,0.7031491562261996,0.5690073676336612,371,True,False,False,True
NAT_0837,Alkaloid_37,Alkaloid,0.26071908918115305,0.6395215109694596,0.5041229250944904,527,True,False,False,True
NAT_0838,Alkaloid_38,Alkaloid,0.48049211040471007,0.7297039470879875,0.3725614865531083,423,True,False,False,True
NAT_0839,Alkaloid_39,Alkaloid,0.3004711333245205,0.467781865606137,0.5670808492095916,413,False,False,False,True
NAT_0840,Alkaloid_40,Alkaloid,0.6502962575602973,0.6246137886309038,0.5382653551477492,337,True,False,False,True
NAT_0841,Alkaloid_41,Alkaloid,0.25564429658162746,0.7686875223202894,0.5486168597966501,494,True,False,False,True
NAT_0842,Alkaloid_42,Alkaloid,0.3674701075676436,0.7433190337856338,0.4485689905869998,531,True,False,True,True
NAT_0843,Alkaloid_43,Alkaloid,0.5038606069208817,0.7093158337699742,0.4489010829804273,215,False,False,False,True
NAT_0844,Alkaloid_44,Alkaloid,0.14464504039441017,0.7112463041517849,0.5855201966463912,229,False,False,True,True
NAT_0845,Alkaloid_45,Alkaloid,0.5488394677691428,0.8111622151508708,0.5351406668842283,379,False,False,True,True
NAT_0846,Alkaloid_46,Alkaloid,0.35299285004113,0.6181567680096065,0.5010947816347044,487,True,False,True,True
NAT_0847,Alkaloid_47,Alkaloid,0.4786406211995817,0.644045371471053,0.216696970985726,443,False,False,False,True
NAT_0848,Alkaloid_48,Alkaloid,0.5359189494164025,0.4104781688145314,0.49795878567338714,322,True,False,True,True
NAT_0849,Alkaloid_49,Alkaloid,0.5094117459084337,0.6453423687753541,0.4236462733358525,372,True,False,False,True
NAT_0850,Alkaloid_50,Alkaloid,0.3725220978347281,0.6512366579045037,0.35637461350718824,260,False,False,False,True
NAT_0851,Flavonoid_1,Flavonoid,0.2707910789688992,0.7733289990115887,0.23329994812328658,226,True,False,False,True
NAT_0852,Flavonoid_2,Flavonoid,0.2802998518223657,0.6915756246388292,0.2122732161638273,506,True,False,True,True
NAT_0853,Flavonoid_3,Flavonoid,0.27552201420945366,0.8491668832009691,0.0,410,False,False,False,False
NAT_0854,Flavonoid_4,Flavonoid,0.2567071679601576,0.8068371565967659,0.025353327442096646,237,True,False,False,False
NAT_0855,Flavonoid_5,Flavonoid,0.3026572283441847,0.7733007209824213,0.19446854413878475,579,False,False,True,True
NAT_0856,Flavonoid_6,Flavonoid,0.342706465627171,0.7837717552832586,0.19746527252495757,548,True,False,True,True
NAT_0857,Flavonoid_7,Flavonoid,0.34353298362643414,0.7206207515941162,0.25018591903955256,201,True,False,False,True
NAT_0858,Flavonoid_8,Flavonoid,0.23364309419872675,0.8856737421470459,0.23980482165092626,481,False,False,False,True
NAT_0859,Flavonoid_9,Flavonoid,0.3189516196477254,0.863368553197306,0.054521114946325805,255,False,False,False,True
NAT_0860,Flavonoid_10,Flavonoid,0.2378651036795003,0.8567488721129979,0.09662651332919314,404,False,False,False,False
NAT_0861,Flavonoid_11,Flavonoid,0.10120243331923948,0.609667952296968,0.11913384960442931,596,True,False,True,False
NAT_0862,Flavonoid_12,Flavonoid,0.48896344255575414,0.833835744193596,0.10074219932711771,582,True,False,True,True
NAT_0863,Flavonoid_13,Flavonoid,0.10263444906033864,0.8680635001693885,0.20555869402134902,480,True,False,True,True
NAT_0864,Flavonoid_14,Flavonoid,0.35415651031725504,0.8269730707162812,0.19126706355963974,528,False,False,False,True
NAT_0865,Flavonoid_15,Flavonoid,0.24813332803787896,0.8853201545051554,0.20294305916775524,535,False,False,True,True
NAT_0866,Flavonoid_16,Flavonoid,0.3516644445935967,0.7064220284133504,0.22630146817697483,287,True,False,True,True
NAT_0867,Flavonoid_17,Flavonoid,0.2609363469248648,0.8183446576218135,0.14252035823955164,385,False,False,True,True
NAT_0868,Flavonoid_18,Flavonoid,0.2383366440144546,0.8029435657568108,0.08417856529110257,509,False,False,False,False
NAT_0869,Flavonoid_19,Flavonoid,0.45294908468886086,0.9041850610319763,0.23020768487716015,501,False,False,True,False
NAT_0870,Flavonoid_20,Flavonoid,0.44779939672654606,0.8378833632689479,0.2695377236401729,555,False,False,True,False
NAT_0871,Flavonoid_21,Flavonoid,0.30480498377655896,0.9164906257636606,0.23172577252339835,305,True,False,True,False
NAT_0872,Flavonoid_22,Flavonoid,0.2355423170328322,0.805321219710354,0.11791399798370958,340,True,False,False,False
NAT_0873,Flavonoid_23,Flavonoid,0.3033719054901053,0.8268593581044298,0.08851778126475858,488,True,False,False,True
NAT_0874,Flavonoid_24,Flavonoid,0.4196910948761352,0.938263914560366,0.4057716080301583,306,True,False,False,True
NAT_0875,Flavonoid_25,Flavonoid,0.39303688911586004,0.6533313587414108,0.18949392735197543,453,False,False,True,True
NAT_0876,Flavonoid_26,Flavonoid,0.18141442251376672,0.8358344511076004,0.08034420713833135,289,True,False,True,True
NAT_0877,Flavonoid_27,Flavonoid,0.3793604803259594,0.8409738632769093,0.10698175305424279,359,True,False,True,True
NAT_0878,Flavonoid_28,Flavonoid,0.23906052434040723,0.7099029981573746,0.0,459,True,False,False,True
NAT_0879,Flavonoid_29,Flavonoid,0.2024453472092933,0.8697590735623917,0.17219243279516866,258,False,False,False,True
NAT_0880,Flavonoid_30,Flavonoid,0.1711771344477519,0.7346537104275194,0.16134583841022404,577,True,False,True,True
NAT_0881,Flavonoid_31,Flavonoid,0.3573029336051405,0.8455398170978216,0.1351810852932656,428,False,False,False,True
NAT_0882,Flavonoid_32,Flavonoid,0.3509125995050105,0.8981532875299122,0.22749127107875072,446,True,False,False,True
NAT_0883,Flavonoid_33,Flavonoid,0.0733947905850717,0.7649221794398446,0.1772280385164247,343,True,False,True,True
NAT_0884,Flavonoid_34,Flavonoid,0.37154930967694855,0.6922127186371875,0.3024073441766097,524,False,False,True,True
NAT_0885,Flavonoid_35,Flavonoid,0.5091576369778548,0.7964609921826176,0.0010184481200852802,286,True,False,True,True
NAT_0886,Flavonoid_36,Flavonoid,0.23251215035698825,0.7106057617321478,0.25242670967726355,295,False,False,True,True
NAT_0887,Flavonoid_37,Flavonoid,0.3505861909840593,0.9990894632944207,0.21630663438855777,481,True,False,True,True
NAT_0888,Flavonoid_38,Flavonoid,0.1937492424489699,0.7441145890749004,0.13632160850672842,372,False,False,True,True
NAT_0889,Flavonoid_39,Flavonoid,0.203329810929734,0.7203935862279367,0.21029173905232373,378,True,False,True,True
NAT_0890,Flavonoid_40,Flavonoid,0.06859559339998944,0.8731108531012565,0.15224950525835723,585,False,False,False,True
NAT_0891,Flavonoid_41,Flavonoid,0.42399368072885907,0.8000720906935976,0.2971421864816206,271,True,False,False,False
NAT_0892,Flavonoid_42,Flavonoid,0.36765165547809897,0.8136597395588753,0.2025385277972272,420,False,False,False,True
NAT_0893,Flavonoid_43,Flavonoid,0.32569574381839445,0.8117581680661887,0.3734433091787387,463,True,False,True,True
NAT_0894,Flavonoid_44,Flavonoid,0.20247590748997268,0.8408751348870293,0.0517974427984878,309,True,False,True,True
NAT_0895,Flavonoid_45,Flavonoid,0.28913122834133476,0.7621723455422592,0.08352006026308777,209,False,False,False,True
NAT_0896,Flavonoid_46,Flavonoid,0.3140014486875615,1.0,0.17897922980068537,296,True,False,False,False
NAT_0897,Flavonoid_47,Flavonoid,0.49913704184169044,0.8392913510548217,0.3590403568573639,322,True,False,True,False
NAT_0898,Flavonoid_48,Flavonoid,0.2430851801327466,0.8111040150970907,0.2138405434154061,335,False,True,False,True
NAT_0899,Flavonoid_49,Flavonoid,0.3306950750112526,0.6763001098637937,0.17150876521225353,430,False,False,False,True
NAT_0900,Flavonoid_50,Flavonoid,0.364016963612305,0.7057939816425756,0.14520041812588624,544,True,False,False,True
NAT_0901,Steroid_1,Steroid,0.4368861657869964,0.6273038108166247,0.21451431974544238,413,True,False,False,True
NAT_0902,Steroid_2,Steroid,0.6284795423834306,0.59245868190938,0.4658940303431565,216,True,False,True,True
NAT_0903,Steroid_3,Steroid,0.5162354560816478,0.49426773971879,0.28659404461848703,428,False,False,True,True
NAT_0904,Steroid_4,Steroid,0.45782455283906026,0.686254348461517,0.13050265614833872,575,False,False,True,True
NAT_0905,Steroid_5,Steroid,0.4479403084203107,0.6516888485395579,0.33263292234415814,240,True,False,True,True
NAT_0906,Steroid_6,Steroid,0.44251263081539655,0.3759153255977261,0.3005635830296853,288,False,False,True,True
NAT_0907,Steroid_7,Steroid,0.43504443001471144,0.652876252718334,0.3008576002002431,209,True,True,False,False
NAT_0908,Steroid_8,Steroid,0.5330879321423508,0.6049328165794844,0.37224469852209796,362,True,False,False,True
NAT_0909,Steroid_9,Steroid,0.5406720199652114,0.4887067925076951,0.3533630279013438,419,True,False,True,True
NAT_0910,Steroid_10,Steroid,0.6680925623008666,0.5165571266482352,0.4736942943019303,289,True,False,True,False
NAT_0911,Steroid_11,Steroid,0.5063501464671457,0.5509585539251579,0.3980737231867414,538,True,False,True,True
NAT_0912,Steroid_12,Steroid,0.5645987938950774,0.5904888352299233,0.26669623809462384,515,False,False,False,False
NAT_0913,Steroid_13,Steroid,0.42067056681486215,0.6432844553850277,0.24993235985044854,323,True,False,True,True
NAT_0914,Steroid_14,Steroid,0.5157151870790948,0.6703313061457592,0.28776766178672547,306,True,False,True,True
NAT_0915,Steroid_15,Steroid,0.5836975872693239,0.5646021506678923,0.3709773426445123,227,True,False,True,False
NAT_0916,Steroid_16,Steroid,0.775663947700584,0.505852544759445,0.09104297628301875,571,True,False,True,False
NAT_0917,Steroid_17,Steroid,0.4238124371028241,0.6385469775033525,0.14652126709048602,516,True,True,True,True
NAT_0918,Steroid_18,Steroid,0.4546817024370442,0.6685085372012575,0.3121192704784321,256,True,False,True,True
NAT_0919,Steroid_19,Steroid,0.36609747819256255,0.7229258942599657,0.4146281227453816,484,False,False,False,True
NAT_0920,Steroid_20,Steroid,0.4903851591781211,0.6028463448419155,0.30217294909897224,340,True,False,False,True
NAT_0921,Steroid_21,Steroid,0.39951028073730754,0.49619094829327537,0.4072217184848819,596,False,False,True,True
NAT_0922,Steroid_22,Steroid,0.4694543388260772,0.7892191760833067,0.21162808593089372,507,False,False,True,True
NAT_0923,Steroid_23,Steroid,0.44065037823479114,0.5193486672715232,0.27861731815781327,433,False,False,False,True
NAT_0924,Steroid_24,Steroid,0.6393628675857345,0.556041972443776,0.36412790194105754,554,False,False,True,True
NAT_0925,Steroid_25,Steroid,0.2855512496238882,0.536834159896745,0.47927839700422104,434,True,False,False,True
NAT_0926,Steroid_26,Steroid,0.6248973047069523,0.5636386704098382,0.471110729167705,549,True,False,False,True
NAT_0927,Steroid_27,Steroid,0.4015122150693975,0.5750714142723994,0.507841423901439,586,True,False,False,True
NAT_0928,Steroid_28,Steroid,0.5362411462875452,0.427081711049658,0.49529173824895106,362,False,False,True,True
NAT_0929,Steroid_29,Steroid,0.3722151682936867,0.6745278330076345,0.3045920492447766,364,True,False,False,False
NAT_0930,Steroid_30,Steroid,0.625643886737903,0.45245885989059764,0.4022512793696016,487,False,False,True,True
NAT_0931,Steroid_31,Steroid,0.6371387323883262,0.6494538359405833,0.2196535890760969,393,True,False,False,True
NAT_0932,Steroid_32,Steroid,0.6169154828015714,0.46391742186972984,0.11960321005854962,225,True,False,True,False
NAT_0933,Steroid_33,Steroid,0.44961607461123193,0.6560652519578775,0.13947829843040563,567,True,False,False,False
NAT_0934,Steroid_34,Steroid,0.4072949908074666,0.5847571518353661,0.4864370556915413,558,True,False,False,True
NAT_0935,Steroid_35,Steroid,0.3573981882879548,0.6393873218164743,0.3829323772582862,392,True,False,True,True
NAT_0936,Steroid_36,Steroid,0.4368348475486356,0.7043845442172669,0.29786546978275863,237,True,False,True,True
NAT_0937,Steroid_37,Steroid,0.4699061930905082,0.7520686245632645,0.5179542639975776,557,True,False,False,False
NAT_0938,Steroid_38,Steroid,0.45874824666439806,0.5395093236071825,0.34977883094177775,341,True,False,True,False
NAT_0939,Steroid_39,Steroid,0.40167369230800576,0.5860481766100138,0.49584984018789946,435,True,True,True,True
NAT_0940,Steroid_40,Steroid,0.5838076968081675,0.49756026253958213,0.2519072693289013,353,True,False,True,True
NAT_0941,Steroid_41,Steroid,0.596717812243895,0.6493977382205645,0.2637652442453898,443,True,False,False,False
NAT_0942,Steroid_42,Steroid,0.5741822294390126,0.6888557873621395,0.4607046683126963,410,True,True,True,False
NAT_0943,Steroid_43,Steroid,0.5036472176654209,0.6911027308999927,0.3810577920330005,326,True,False,False,True
NAT_0944,Steroid_44,Steroid,0.5900707719041995,0.39756565017938905,0.28033206017131995,548,True,False,True,True
NAT_0945,Steroid_45,Steroid,0.42461084714453085,0.50940348586823,0.2277114798923835,586,False,False,True,False
NAT_0946,Steroid_46,Steroid,0.46507045317947787,0.6958816306467672,0.4127686294516429,420,True,False,False,False
NAT_0947,Steroid_47,Steroid,0.4590873591516756,0.6160514868332252,0.39170625123726055,427,False,False,True,True
NAT_0948,Steroid_48,Steroid,0.5462104378754938,0.5182295848013927,0.5204186167886222,220,False,False,False,True
NAT_0949,Steroid_49,Steroid,0.6640147226025575,0.569506143388611,0.36149121541573553,594,False,False,False,False
NAT_0950,Steroid_50,Steroid,0.5528707921363731,0.588544057252748,0.30840943882501964,281,False,False,True,False
