chembl_id,smiles,inchi_key,therapeutic_area,indication,is_fda_approved,approval_year,molecular_weight,logp,hbd,hba,tpsa,rotatable_bonds,aromatic_rings,heavy_atoms,num_rings,sp3_fraction,complexity,num_heteroatoms,num_saturated_rings,num_aliphatic_rings,num_aromatic_heterocycles,num_saturated_heterocycles,num_aliphatic_heterocycles,num_stereocenters,molar_refractivity,num_radical_electrons,num_valence_electrons,num_ro5_violations,is_drug_like
CHEMBL1076555,Oc1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,ZFGXZJKLOFCECI-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2007,302.78600000000006,4.912700000000002,2,4,45.15,3,3,20,3,0.0,707.4982656165051,5,0,0,1,0,0,0,83.94950000000001,0,100,0,True
CHEMBL606769,CN1CC[C@]23CC(=O)CC[C@@]2(O)[C@H]1Cc1ccccc13,VSIVJZKTOMWULO-BRWVUGGUSA-N,Anti-infective,Infection,True,2010,271.36,1.6686999999999996,1,3,40.540000000000006,0,1,20,4,0.0,584.1076655472509,3,2,3,0,1,1,3,76.66680000000004,0,106,0,True
CHEMBL588329,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](O)c1cc(OCCCN(C)C)nc2ccc(OC)cc12,COJCEYDQKYMDMY-DWYHVSQESA-N,Other,Various indications,True,2011,427.5890000000002,3.727700000000003,1,6,58.06,9,2,31,5,0.0,887.6864153379078,6,3,3,1,3,3,5,123.78680000000006,0,170,0,True
CHEMBL1160429,C[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@H](C)C(=O)O,ITMCYDJDPJXDON-VHSXEESVSA-N,Anti-infective,Infection,True,1999,278.308,0.32309999999999994,3,3,95.50000000000001,6,1,20,1,0.0,487.20708754367337,6,0,0,0,0,0,2,72.99120000000003,0,108,0,True
CHEMBL156263,COc1ccccc1C1=C(Nc2ccccc2)C(=O)NC1=O,XCYIIVRZXLZJER-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,1993,294.31,2.1747999999999994,2,4,67.43,4,2,22,3,0.0,766.4833349295814,5,0,1,0,0,1,0,83.12840000000003,0,110,0,True
CHEMBL1091719,Cc1cn([C@H]2C[C@H](n3cc(-c4ccccn4)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,KEBQIHFEQIBHOQ-RRFJBIMHSA-N,Other,Various indications,True,2022,370.36900000000014,0.019619999999999638,2,9,127.91999999999999,4,3,27,4,0.0,1057.030744942545,10,1,1,3,1,1,3,93.96250000000003,0,140,0,True
CHEMBL1085980,CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1cncc(C)n1,PMWXSEXZWBCQSY-LFQPHHBNSA-N,Immunology,Immune disorder,True,2013,581.6700000000002,1.8038200000000009,3,9,165.68,15,2,42,3,0.0,1217.5383383387168,12,1,1,1,0,0,2,151.8935999999998,0,226,1,True
CHEMBL1159866,O=C(O)/C=C/C(=O)O.Oc1ccc2[nH]cc(CCC3CCNCC3)c2c1,GFALBLFYNPKAAO-WLHGVMLRSA-N,Pain/Inflammation,Pain management,True,1990,360.4100000000002,2.517500000000001,5,4,122.65,5,2,26,3,0.0,759.3275025229003,7,1,1,1,1,1,0,98.28980000000004,0,140,0,True
CHEMBL1160112,O=S(=O)(O)OC[C@H]1OCC[C@@H](OCc2ccccc2)C1OS(=O)(=O)O,SZCKLTLLAMSYBL-ZNRZSNADSA-N,Other,Various indications,True,2023,398.41100000000006,0.36810000000000004,2,8,145.66,8,1,25,2,0.0,746.2742139033409,12,1,1,0,1,1,3,83.29820000000007,0,142,0,True
CHEMBL3347280,N#Cc1cc(Cl)cc(Oc2c(F)c(CCc3cccc(Cl)c3)[nH]c(=O)c2Br)c1,HMMZCXPNFXLGBT-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2022,482.1360000000001,6.032480000000002,1,3,65.88,5,3,28,3,0.0,1142.0252113065935,8,0,0,1,0,0,0,109.82170000000002,0,142,1,True
CHEMBL3347285,NC(=O)CCc1ccc(S(=O)(=O)NCc2ccccc2)cc1,IMXIQBIYZMWUFB-UHFFFAOYSA-N,Anti-infective,Infection,True,2014,318.39799999999997,1.5829999999999997,2,3,89.26,7,2,22,2,0.0,725.7460525105852,6,0,0,0,0,0,0,84.42490000000004,0,116,0,True
CHEMBL609468,Cc1ccccc1NC(=O)Nc1ccc([N+](=O)[O-])cc1O,JDKDJPABXADLJT-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2011,287.27500000000003,3.252820000000001,3,4,104.5,3,2,21,2,0.0,700.3685173746051,7,0,0,0,0,0,0,78.58160000000001,0,108,0,True
CHEMBL611733,COC(=O)c1ccc2c(=O)n(Nc3nc(C)cc(C)n3)[n+](SCc3cccc(Cl)c3)cc2c1,YLBVEDBKVYZZNS-UHFFFAOYSA-O,CNS/Neurology,Neurological disorder,True,2011,482.9730000000001,3.7075400000000025,1,8,89.99,6,4,33,4,0.0,1403.129068544021,10,0,0,2,0,0,0,128.4142,0,168,0,True
CHEMBL305803,Cc1cc(C)c(Oc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,FOAAECKTFHPTHX-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1997,330.3910000000001,4.809440000000004,1,5,70.83,4,3,25,3,0.0,919.6502446638009,5,0,0,1,0,0,0,97.19870000000003,0,124,0,True
CHEMBL1088996,CCOC(=O)c1c(-c2ccc(OC)cc2)[nH]c2cc(OC)ccc2c1=O,ROQHPRGMOPCLDC-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1998,353.37400000000014,3.389000000000001,1,5,77.62,5,3,26,3,0.0,1005.1255438873683,6,0,0,1,0,0,0,99.06520000000005,0,134,0,True
CHEMBL1089958,O=C(O)Cc1cccn(C(F)F)c1=O,WNXIBYZHUWWEDD-UHFFFAOYSA-N,Anti-infective,Infection,True,2013,203.14399999999998,0.8705,1,3,59.3,3,1,14,1,0.0,399.8180196606487,6,0,0,1,0,0,0,43.29480000000001,0,76,0,True
CHEMBL1090670,CN(C)Cc1cccc(-c2cc3c(-c4cnn(C)c4)ccnc3[nH]2)c1,MENIKIFJGYYVNI-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2020,331.423,3.692000000000002,1,4,49.74,4,4,25,4,0.0,1025.43718999072,5,0,0,3,0,0,0,101.12270000000002,0,126,0,True
CHEMBL1086503,O=C(NCC1CCNCC1)c1ccncc1-c1cccc(Cl)c1,MINMSEZPEBMBHT-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2015,329.831,3.131400000000002,2,3,54.02,4,2,23,3,0.0,683.4718449939902,5,1,1,1,1,1,0,92.60990000000002,0,120,0,True
CHEMBL1094708,Nc1ccc(-n2cc(-c3cccc(NC(=O)CCCCCCC(=O)NO)c3)nn2)cc1,ZRAKMWBAXYBNOF-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2023,422.48900000000015,3.301000000000001,4,7,135.16000000000003,10,3,31,3,0.0,1016.0955280093815,9,0,0,1,0,0,0,117.46830000000003,0,162,0,True
CHEMBL1093605,COc1ccc(C(=O)O/N=C2/C=C(C)C(=O)C=C2C)cc1,KQNBSUTUFMUULE-VKAVYKQESA-N,Pain/Inflammation,Pain management,True,2006,285.299,2.683300000000001,0,5,64.96000000000001,3,1,21,2,0.0,666.0223212816327,5,0,1,0,0,0,0,78.36550000000003,0,108,0,True
CHEMBL1094912,COc1ccc(CC2COc3c(C)c(O)c(C)c(O)c3C2=O)c(O)c1,YVHOGEZRSOFSOD-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2020,344.36300000000006,2.862840000000002,3,6,96.22000000000001,3,2,25,3,0.0,855.7233143322636,6,0,1,0,0,1,1,90.92390000000002,0,132,0,True
CHEMBL154714,COc1cc2nc(N3CCN(C(=O)C4COc5cccc(OC)c5O4)CC3)nc(N)c2cc1OC,NVZBKRGBGINCDK-UHFFFAOYSA-N,Metabolic,Metabolic disorder,True,2009,481.50900000000036,1.7263999999999995,1,10,121.50000000000001,5,3,35,5,0.0,1246.6235527173667,11,1,2,1,1,2,1,128.75240000000005,0,184,0,True
CHEMBL1161051,CC(C)Oc1ccccc1N1CCN(CCc2ccc(C(=O)C(=O)N3CCCCCC3)n2C)CC1.O=C(O)CCC(=O)O,PXZPBPKYRSLIMG-UHFFFAOYSA-N,Immunology,Immune disorder,True,2022,598.7410000000004,3.698100000000002,2,8,132.62,11,2,43,4,0.0,1212.0545136958824,11,2,2,1,2,2,0,163.86009999999973,0,236,1,True
CHEMBL610630,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn([C@H]4CC[C@H](O)CC4)c3n2)cc1,LQBQQAXIISEIGM-RTWGARKQSA-N,CNS/Neurology,Neurological disorder,True,1994,477.56900000000024,3.0882000000000014,3,8,117.43,4,3,35,6,0.0,1207.773534003965,10,3,3,2,2,2,2,132.45719999999997,0,184,0,True
CHEMBL1077368,CC[C@@H]1C/C=C\C(=O)[C@@H](O)[C@@H](O)C/C=C/c2cc(OC)cc(O)c2C(=O)O1,DEIDRRFLHDKLCQ-BMELMTPLSA-N,Anti-infective,Infection,True,2001,376.40500000000014,1.9903,3,7,113.29,2,1,27,2,0.0,750.94227625102,7,0,1,0,0,1,3,98.58190000000003,0,146,0,True
CHEMBL160738,Cc1ncccc1OC(C)C1=NCCN1,OCIJHICNVUUHJR-UHFFFAOYSA-N,Anti-infective,Infection,True,2001,205.26099999999997,1.15902,1,4,46.510000000000005,3,1,15,2,0.0,375.850712822006,4,0,1,1,0,1,1,59.368700000000025,0,80,0,True
CHEMBL1160711,CC(C)NC[C@H](O)c1ccc(NS(C)(=O)=O)c(O)c1,WBYKOYHCMBYVTF-LBPRGKRZSA-N,Anti-infective,Infection,True,2023,288.369,0.7951000000000001,4,5,98.66000000000001,6,1,19,1,0.0,528.530962684777,7,0,0,0,0,0,1,74.67180000000003,0,108,0,True
CHEMBL1171716,O=S(=O)(c1ccc(Br)cc1)N1CCN(Cc2ccc3cccnc3c2O)CC1,KBRSBKUMPXLEGJ-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2003,462.36900000000026,3.2094000000000014,1,5,73.74000000000001,4,3,28,4,0.0,1095.3839383101367,8,1,1,1,1,1,0,111.58560000000003,0,146,0,True
CHEMBL1162462,O=P1(O)OC[C@@H](O)[C@H](CO)OP(=O)(O)O1,YFHHHCXTKBYOFV-DMTCNVIQSA-N,Cardiovascular,Heart disease,True,1996,264.063,-1.0276,4,7,142.75,1,0,15,1,0.0,315.23420516513323,11,1,1,0,1,1,4,44.65320000000002,0,90,0,True
CHEMBL154609,C[C@@H](NCc1ccc(OCCc2ccccc2)cc1)C(N)=O,JZXUSMCVOSHXHD-CQSZACIVSA-N,Pain/Inflammation,Pain management,True,2012,298.386,2.2715,2,3,64.35,8,2,22,2,0.0,581.7959681860658,4,0,0,0,0,0,1,87.57910000000004,0,116,0,True
CHEMBL1095997,Nn1c(S)nnc1COc1ccc(Cl)cc1Cl,QESGKBGZPADFHW-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2009,291.163,2.1664000000000003,2,6,65.96000000000001,3,2,17,2,0.0,545.7872781109157,8,0,0,1,0,0,0,68.2184,0,90,0,True
CHEMBL1088980,CC(C)=CCOc1ccc(C2CC2c2nnc3c4ccccc4cnn23)cc1,KBTQEIXHEKZRPX-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2013,370.456,4.893600000000005,0,5,52.31,5,4,28,5,0.0,1172.3851177708113,5,1,1,2,0,0,2,109.75500000000002,0,140,0,True
CHEMBL1086312,N#Cc1cccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c1,IUMAGUPBPGESDT-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1996,313.335,4.703280000000003,0,3,41.61,2,4,24,4,0.0,1072.1885110027004,4,0,0,1,0,0,0,91.179,0,114,0,True
CHEMBL1086063,NC(=O)c1ccc2c(ccn2CC(=O)COc2ccc(-c3ccccc3)cc2)c1,JQDZRMMBCWRYHU-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2001,384.435,4.0553000000000035,1,4,74.32000000000001,7,4,29,4,0.0,1161.942620044114,5,0,0,1,0,0,0,112.8359,0,144,0,True
CHEMBL1094237,CCC(=O)N1C[C@H]2[C@H](N3CCCC3)CC[C@@H]1CN2C(=O)Cc1ccc(Cl)c(Cl)c1,OVUUJSWTQQWBBJ-AHRSYUTCSA-N,Other,Various indications,True,2023,438.3990000000001,3.6121000000000025,0,3,43.86000000000001,4,1,29,5,0.0,781.3209233493402,7,4,4,0,4,4,3,115.28800000000004,0,158,0,True
CHEMBL1096596,COc1ccccc1-n1c(Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)n[nH]c1=S,ZLCQWPGXXYMHNQ-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1994,426.48300000000006,4.713790000000002,2,9,110.9,6,4,29,4,0.0,1228.8847509162122,11,0,0,2,0,0,0,112.78779999999999,0,146,0,True
CHEMBL1098265,CC1(C)OC(=S)Nc2ccc(-c3ccc(C#N)n3CCCF)cc21,NWQAZIJIOJNVLS-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2017,343.4270000000002,4.348480000000003,1,4,49.98,4,2,24,3,0.0,835.2747984505389,6,0,1,1,0,1,0,95.50670000000004,0,124,0,True
CHEMBL1077276,Nc1nc2c(c(N3CC4CCCNC4C3)n1)CCCCC2c1ccccc1,KMYVBYYBQAUEAL-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2022,363.50900000000007,3.1053000000000006,2,5,67.07,2,2,27,5,0.0,791.8504780365436,5,2,3,1,2,2,3,109.01210000000003,0,142,0,True
CHEMBL1076799,C=c1cccc/c1=C(\C=C\C(=O)OCCCN(C)CCCOC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)c1ccccc1C,SQJKFEJATHQHJA-IBKIWLNNSA-N,CNS/Neurology,Neurological disorder,True,2009,613.7510000000003,4.698120000000004,0,8,83.53,16,3,45,3,0.0,1583.9320825389402,8,0,0,0,0,0,0,177.82399999999944,0,238,1,True
CHEMBL1093316,CC(C)CC(=O)OC(C)c1ccc2ccccc2c1,MBFIYSQXKXRGSJ-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2020,256.34499999999997,4.490100000000004,0,2,26.3,4,2,19,2,0.0,572.2387026188394,2,0,0,0,0,0,1,77.91000000000005,0,100,0,True
CHEMBL1207397,CC(C)c1c(S(=O)(=O)N2CCN(C)CC2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,NQPKWFHCRRXCBX-CLJLJLNGSA-N,CNS/Neurology,Neurological disorder,True,2010,601.7410000000002,3.9974000000000034,3,7,123.31000000000002,12,3,42,4,0.0,1466.5298037456512,11,1,1,1,1,1,2,159.10719999999972,0,228,1,True
CHEMBL1092024,CC[C@H](C)[C@H](NC(=O)N(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@H](C(=O)OC)C(C)C,GGICIAROEPHQAM-MSYXEPFBSA-N,Immunology,Immune disorder,True,2021,739.955,4.564400000000005,5,8,175.4,18,2,53,2,0.0,1464.4796291465834,13,0,0,0,0,0,6,203.49059999999932,0,294,1,True
CHEMBL1077098,CC1CCC[C@H]2[C@](C)(CC3=CC(=O)C(Cl)=CC3=O)[C@@H](C)CC[C@]12C,YFAHQVBMZWNQOJ-MXFAOPPESA-N,Pain/Inflammation,Pain management,True,2012,348.91400000000016,5.4561000000000055,0,2,34.14,2,0,24,3,0.0,631.7500026266664,3,2,3,0,0,0,5,97.76700000000005,0,132,1,True
CHEMBL1076911,CC1(C)[C@H](O)CC[C@@]2(C)[C@@H]3CC[C@](C)([C@@H](O)CO)C=C3CC[C@H]12,NCAZLDCEJHFJDT-KHKZNYETSA-N,Pain/Inflammation,Pain management,True,2018,322.4890000000001,3.2795000000000023,3,3,60.69,2,0,23,3,0.0,497.1152542590712,3,2,3,0,0,0,6,91.85940000000005,0,132,0,True
CHEMBL163579,CCCCCCCCn1cnn(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)c1=O,ZWLKZIOYRNEGOR-PMERELPUSA-N,CNS/Neurology,Neurological disorder,True,2022,592.7660000000003,4.456000000000003,3,9,131.14000000000001,17,4,42,4,0.0,1535.0540439296967,11,0,0,2,0,0,1,164.22099999999963,0,224,1,True
CHEMBL1161924,CC(=O)N[C@@H](CCCCNCc1cccc(OCC(=O)O)c1)C(N)=O,NETOXVSFTPVMAD-HNNXBMFYSA-N,Anti-infective,Infection,True,2007,351.4030000000001,0.39990000000000064,4,5,130.75,12,1,25,1,0.0,591.4009804172716,8,0,0,0,0,0,1,91.92960000000005,0,138,0,True
CHEMBL1161220,O=P(O)(O)c1ccc(Cc2ccc(P(=O)(O)O)cc2)cc1,QYMVOFZDTFZKID-UHFFFAOYSA-N,Anti-infective,Infection,True,1992,328.19699999999995,0.8833999999999997,4,2,115.06,4,2,21,2,0.0,647.8316341869511,8,0,0,0,0,0,0,79.04620000000003,0,112,0,True
CHEMBL1160771,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(c3cc(C#N)c4oc5ccccc5c4c3)C[C@H]12,YLVNMCCCLPZFNF-QOJFYFMMSA-N,Pain/Inflammation,Pain management,True,2009,388.37900000000013,2.864880000000001,2,5,114.77,3,3,29,5,0.0,1293.759108547175,7,1,2,1,1,2,3,103.41260000000003,0,144,0,True
CHEMBL260970,O=C(CCCN1CCN(c2cccc(Cl)c2)CC1)NCc1nc2ccc(F)cc2c(=O)n1-c1ccccc1,DQSLXRAKKGKMEU-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1992,534.0350000000003,4.396800000000003,1,6,70.47,8,4,38,5,0.0,1485.8315054281577,9,1,1,1,1,1,0,148.4836999999998,0,196,1,True
CHEMBL1099299,CCCCC(=O)NC(=S)Nc1nc2ccccc2s1,MXHOSESYUIGTMK-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2020,293.41700000000003,3.299500000000001,2,4,54.02,4,2,19,2,0.0,561.3407839290741,6,0,0,1,0,0,0,83.50840000000004,0,100,0,True
CHEMBL1084425,CN[C@@H]1CCN(c2nc(N)nc3c2CCCC3c2ccccc2)C1,AWTCYYOBPHDYEC-GICMACPYSA-N,Pain/Inflammation,Pain management,True,2007,323.444,2.3251,2,5,67.07,3,2,24,4,0.0,715.1971285671987,5,1,2,1,1,1,2,97.34510000000003,0,126,0,True
CHEMBL1088145,COc1cccc(N/N=C2\C(=O)NN=C2c2ccc(OC)c(OC)c2)c1,SHLUZSIEQVFXNS-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2019,354.3660000000001,2.0143999999999997,2,7,93.54,6,2,26,3,0.0,892.5098735336477,8,0,1,0,0,1,0,98.27740000000001,0,134,0,True
CHEMBL1091561,CCOc1ccc(OC)cc1CCCNC(C)=O,GTXCCVOUHCBPES-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,2014,251.32599999999994,2.1626000000000003,1,3,47.56,7,1,18,1,0.0,390.6255357814508,4,0,0,0,0,0,0,71.16770000000004,0,100,0,True
CHEMBL1096781,C=C1CC[C@H](C(C)C)[C@@H]2[C@H]1[C@H]1CC(=C)[C@@H](OC(C)=O)CC[C@@](C)(O)[C@@H]2O1,CDRWIAOABOJFQY-CZIVXSDSSA-N,Pain/Inflammation,Pain management,True,1994,362.5100000000001,4.031200000000003,1,4,55.760000000000005,2,0,26,3,0.0,590.9496677483216,4,3,3,0,2,2,7,101.51180000000005,0,146,0,True
CHEMBL606709,COC(=O)/C=C/C(=O)N[C@H]1C[C@@]23C=C[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4C12CCN(C)[C@@H]3C5,WJWYCYGMXCHSSR-YFBNHLGJSA-N,Other,Various indications,True,2019,452.5070000000003,1.2102999999999993,2,7,97.33000000000001,4,1,33,7,0.0,1130.1390501988365,8,2,6,0,1,2,6,117.95650000000005,0,174,0,True
CHEMBL406648,CC(c1ccc(Cl)cc1)c1c2n(c3cc(F)cc(S(C)(=O)=O)c13)CCC2CC(=O)O,UVIUTKCWXFOQKN-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1990,449.93100000000027,4.951100000000004,1,4,76.37,5,3,30,4,0.0,1264.7698057034627,8,0,1,1,0,1,2,113.58560000000006,0,158,0,True
CHEMBL611115,C[C@@]1(O)[C@@H](CO)OC(n2cnc3c(NC4CCCC4)ncnc32)[C@@H]1O,BSUJYKOQGOFUAN-HVDRINOTSA-N,Other,Various indications,True,2018,349.3910000000001,0.18239999999999884,4,9,125.55,4,2,25,4,0.0,758.0630735957122,9,2,2,2,1,1,4,88.82810000000003,0,136,0,True
CHEMBL4116115,C[n+]1c2ccccc2c(Nc2ccc(F)cc2F)c2[nH]c3ccccc3c21,AEDRLFWZWQYSSC-UHFFFAOYSA-O,CNS/Neurology,Neurological disorder,True,2009,360.38700000000006,5.320600000000003,2,1,31.7,2,5,27,5,0.0,1338.2482222947033,5,0,0,2,0,0,0,104.12740000000001,0,132,1,True
CHEMBL608409,COc1ccc(/N=C(C)\C(C)=N\c2ccc(OC)cc2)cc1,LMEYMDPIGMZWSV-LRVMPXQBSA-N,Pain/Inflammation,Pain management,True,2016,296.37,4.5888000000000035,0,4,43.18000000000001,5,2,22,2,0.0,609.7382734399439,4,0,0,0,0,0,0,91.52600000000004,0,114,0,True
CHEMBL1094634,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@H](C)CCCS(C)(=O)=O)=CC[C@@H]23)C[C@@H](O)C[C@@H]1O,WZXBCMVUGHHMMF-JSCZLARVSA-N,Other,Various indications,True,1990,434.64200000000017,4.508400000000005,2,4,74.60000000000001,6,0,30,3,0.0,863.5795133315803,5,2,3,0,0,0,5,122.81040000000007,0,168,0,True
CHEMBL1088591,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C/c1ccc(-c2ccccc2C(=O)O)o1,YAMTZUZWURNHAX-RQZCQDPDSA-N,CNS/Neurology,Neurological disorder,True,1997,408.41700000000014,4.653380000000003,2,6,136.93,3,3,31,4,0.0,1411.5516800175603,7,0,1,2,0,0,0,115.2827,0,150,0,True
CHEMBL612143,Cc1ccccc1-c1ncnc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,QBLGNGUSNFIKPR-DMUYAFOSSA-N,Other,Various indications,True,1992,342.3550000000001,0.4132199999999991,3,8,113.52000000000001,3,3,25,4,0.0,912.5541679110896,8,1,1,2,1,1,4,88.50540000000004,0,130,0,True
CHEMBL1078513,CC(C)c1ccc(-c2cc(-c3ccc4c(c3)CCCC4)nc(Cl)c2C#N)cc1,SZEYNHBVJGPALN-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,2020,386.9260000000001,6.942880000000006,0,2,36.68,3,3,28,4,0.0,1059.1413340847494,3,0,1,1,0,0,0,115.56500000000004,0,140,1,True
CHEMBL1213309,CC1C2c3ccccc3C(c3ccccc32)C1CN,JSVCWJJGZXDXLC-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,1991,249.35699999999997,3.4884000000000013,1,1,26.02,1,2,19,5,0.0,583.5923391815412,1,0,3,0,0,0,2,78.27840000000003,0,96,0,True
CHEMBL1075761,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)OCc1ccccc1,ZPMHCFVOZAPTDP-CHQNGUEUSA-N,CNS/Neurology,Neurological disorder,True,1995,609.6790000000001,3.769300000000002,5,6,154.06,14,4,45,4,0.0,1548.953689357293,10,0,0,0,0,0,3,167.15069999999966,0,232,1,True
CHEMBL1092426,CC1([C@H](NC(=O)NC2([C@H]3CCCS3(=O)=O)CCCCC2)C(=O)N2C[C@@H]3[C@H]([C@H]2C(=O)N[C@@H](CCC2CC2)C(=O)C(=O)NC2CC2)C3(C)C)CCCCC1,NFVARQXRHCXXTB-IPUCTRETSA-N,Other,Various indications,True,2023,744.0119999999997,3.9104000000000037,4,7,170.85,13,0,52,7,0.0,1542.9299771084297,13,7,7,0,2,2,6,195.59459999999936,0,290,1,True
CHEMBL1092443,Nc1ccc2c(O)c(/N=N/c3ccc4c(O)cc(S(=O)(=O)O)cc4c3)c(S(=O)(=O)O)cc2c1,ZSHNSNDVNDUHIM-GHVJWSGMSA-N,CNS/Neurology,Neurological disorder,True,2010,489.4870000000002,3.895200000000001,5,9,199.93999999999997,4,4,33,4,0.0,1698.298438128223,13,0,0,0,0,0,0,119.44320000000002,0,170,0,True
CHEMBL1089317,CC(C)CCNc1cc(Cl)nc(SC(C(=O)O)c2cccc3ccccc23)n1,COUZGLSEBNURHL-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1993,415.94600000000014,5.659200000000004,2,5,75.11,8,3,28,3,0.0,975.5268525098905,7,0,0,1,0,0,1,115.16850000000004,0,146,1,True
CHEMBL1088309,O=C(CCCCC(c1ccccc1)c1ccccc1)N1CCN(C/C=C/c2ccccc2)CC1,YBINNPIWNMGBFX-NTCAYCPXSA-N,CNS/Neurology,Neurological disorder,True,2013,452.64200000000034,6.236500000000007,0,2,23.550000000000004,10,3,34,4,0.0,969.5720909343678,3,1,1,0,1,1,0,141.6909999999999,0,176,1,True
CHEMBL1160322,O=C(NCc1ccc(OCC2CCCCC2)c(Cl)c1)c1ccc(OP(=O)(O)O)cc1,YNRQCFBHWAZNDB-UHFFFAOYSA-N,Other,Various indications,True,2019,453.85900000000004,4.700600000000006,3,4,105.09,8,2,30,3,0.0,908.2126488206566,9,1,1,0,0,0,0,113.80630000000004,0,162,0,True
CHEMBL532645,CCCN(CCC)CCCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12.Cl,PFAVEFCRPZTKSU-UHFFFAOYSA-N,CNS/Neurology,Neurological disorder,True,1992,478.5080000000001,7.564500000000009,1,4,37.39,12,3,32,3,0.0,989.6255721204102,6,0,0,1,0,0,1,142.01669999999993,0,176,1,True
CHEMBL1209204,N#Cc1cc(F)cc(C(=O)Nc2ccccn2)c1,QSQNDNOCUDDTAZ-UHFFFAOYSA-N,Pain/Inflammation,Pain management,True,1995,241.22500000000002,2.3446799999999994,1,3,65.78,2,2,18,2,0.0,619.8786376357117,5,0,0,1,0,0,0,63.30520000000002,0,88,0,True
CHEMBL1098866,CC1(C)O[C@@H]2[C@H](O1)[C@H](CNCCNc1ncccn1)O[C@@H]2CC(=O)NCCc1c[nH]c2ccccc12,XPJUUVBYNXLXMZ-AWAHEQQVSA-N,Other,Various indications,True,2000,494.5960000000003,1.9959000000000011,4,8,122.42000000000002,11,3,36,5,0.0,1153.5566200018438,10,2,2,2,2,2,4,135.50679999999997,0,192,0,True
CHEMBL1084510,COc1ccc(N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCN(C5CC5)CC4)cc3)CC2)cc1,HMVRHAWMVBUIKM-UHFFFAOYSA-N,Immunology,Immune disorder,True,1995,514.6480000000005,2.2979000000000003,2,8,102.42,7,2,36,5,0.0,1165.8201887827593,10,3,3,0,2,2,0,137.53699999999992,0,194,1,True
CHEMBL1088782,O=C(COc1cccc(F)c1C(=O)NCCCCO)N[C@H](CO)Cc1ccccc1,REUDBRNTFFOXCJ-KRWDZBQOSA-N,Other,Various indications,True,1990,418.46500000000003,1.4265999999999994,4,5,107.89000000000001,12,2,30,2,0.0,816.430120848549,8,0,0,0,0,0,1,109.71050000000002,0,162,0,True
